id,visitid,violation,details_id,obs
166436,6752414,35A-02-5,18038540,"High Priority - Observed: Live, small flying insects in kitchen, food preparation area, or food storage area.
Observed Aprox:
10 live flying insects in cookline, 2 landing on prep table, one landing on inspector.
10 live flying insects in dishwashing area, three landing in food storage containers. **Warning**
Priority: High Priority"
166437,6752414,31B-02-4,18038538,"Intermediate - Observed: No paper towels provided at handwash sink at cookline and restroom. **Warning**
Priority: Intermediate"
166438,6752414,51-16-7,18038550,"Intermediate - Observed: No plan review submitted and approved - renovations were made or are in progress. Must submit plans and plan review
application to DBPR H and R Plan Review office located at 2601 Blair Stone Rd., Tallahassee, FL 32399-1011. Plans must be submitted AND
approved within 30 days. Plans submitted and approved does not match set up of establishment. Addition of large prep area and walk in
cooler,cooking area with grill by dishwashing area and additional cooking equipment at cookline. **Warning**
Priority: Intermediate"
166439,6752414,22-38-4,18038534,"High Priority - Observed: No sanitizer of any kind available for warewashing. Only use single-service items to serve food to customers until sanitizer is
available for warewashing. **Warning**
Priority: High Priority"
166440,6752414,31B-03-4,18038539,"Intermediate - Observed: No soap provided at handwash sink at cookline and restroom. **Warning**
Priority: Intermediate"
166441,6752414,12B-13-4,18038530,"Basic - Observed: Opened employee beverage container in a cold holding unit with food to be served to customers in walk in cooler.
**Warning**
Priority: Basic"
166442,6752414,03A-02-4,18038523,"High Priority - Observed: Potentially hazardous (time/temperature control for safety) food cold held at greater than 41 degrees Fahrenheit. Cauliflower
47°F-49°F, Yuca Fries 47°F-49°,Sausage 47-49,Potatoes 47-48F, Wings 47-49, Potatoes 48-49, Cooked beef 48-49F, ham 49-59F, cooked tomatoes
49-50,, fresh garlic/oil 49F, shredded Parmesan 49F, shredded mix cheese 49F, salsa 47F , half and half 48F,ricotta cheese47F, butter 47F, tofu
47F, sour cream 48F, hummus 48F, raw beef 49F, turkey bacon 48F, raw chicken 49F, rice 50F, cooked chicken 49F. All food has been stored in
walk in cooler closest to dish area since yesterday morning. Ambient temperature of cooler 49F. None of the food has been pulled, portion or
prepped today. Food is not maintaining 41F or below for longer than 4 hours. Observed AC unit coils frozen. See Stop Sale. **Warning**
Priority: High Priority"
166443,6752414,48-04-4,18038552,"Observed: Propane tank (larger than 2.7 lb. water capacity/1 lb. gas capacity) located inside of the building. For reporting purposes only.
Use for candy stove at cookline.
Priority: Reporting"
166444,6752414,08A-07-4,18038526,"High Priority - Observed: Raw animal food not properly separated from ready-to-eat food. Raw shell eggs over egg plant at walk in cooler. **Warning**
Priority: High Priority"
166445,6752414,35A-05-4,18038542,"High Priority - Observed: Roach activity present as evidenced by live roaches found.
Observed Approximately:
50 live roaches behind chest freezers in rear prep area.
28 live roaches near back door where hot holding bags are stored.
10 live roaches in cookline area under and next to prep tables.
1 live roach inside microwave.
2 live roaches crawling on top of prep tables at cookline.
2 live roaches in employee rest room where hot holding bags are stored.
30 live roaches in restroom near walk in cooler.
**Warning**
Priority: High Priority"
166446,6752414,25-05-4,18038535,"Basic - Observed: Single-service articles improperly stored. Boxes of Take out containers on floor in rear prep area. **Warning**
Priority: Basic"
166447,6752414,01-B-02-4,18038522,"Observed: Stop Sale issued on potentially hazardous (time/temperature control for safety) food due to temperature abuse.
Potentially hazardous (time/temperature control for safety) food cold held at greater than 41 degrees Fahrenheit. Cauliflower 47°F-49°F, Yuca
Fries 47°F-49°,Sausage 47-49,Potatoes 47-48F, Wings 47-49, Potatoes 48-49, Cooked beef 48-49F, ham 49-59F, cooked tomatoes 49-50,, fresh
garlic/oil 49F, shredded Parmesan 49F, shredded mix cheese 49F, salsa 47F , half and half 48F,ricotta cheese47F, butter 47F, tofu 47F, sour cream
48F, hummus 48F, raw beef 49F, turkey bacon 48F, raw chicken 49F, rice 50F, cooked chicken 49F. All food has been stored in walk in cooler
closest to dish area since yesterday morning. Ambient temperature of cooler 49F. None of the food has been pulled, portion or prepped today.
Food is not maintaining 41F or below for longer than 4 hours. Observed AC unit coils frozen. See Stop Sale. **Warning**
Priority: High Priority"
166448,6752414,08B-13-4,18038527,"Basic - Observed: Stored food not covered in walk-in cooler. Onions, Carrots and Celery at walk in cooler. **Warning**
Priority: Basic"
166449,6752414,08B-17-4,18038528,"Basic - Observed: Unwashed fruits/vegetables stored with ready-to-eat food. Unwashed celery over washed celery and Unwashed peppers
over washed carrots at walk in cooler. **Warning**
Priority: Basic"
166450,6752414,45-04-4,18038551,"Observed: Use of cooking equipment producing grease laden vapors/smoke with no hood suppression system installed. Notified Fire
AHJ. For reporting purposes only. Flat grill by dishwashing area with no hood suppressing system.
Priority: Reporting"
167620,6593103,23-03-4,18079449,Basic - Build-up of grease on nonfood-contact surface.Flat top sides **Warning**
167621,6593103,36-03-4,18079446,Basic - Cove molding at floor/wall juncture broken/missing. **Warning**
167622,6593103,14-09-4,18079451,Basic - Cutting board has cut marks and is no longer cleanable.  Large **Warning**
167623,6593103,14-11-4,18079441,Basic - Equipment in poor repair. Bottom of 4 door cooler   Water filter dripping into a bucket **Warning**
167624,6593103,36-14-4,18079448,Basic - Grease accumulated on kitchen floor and/or under cooking equipment **Repeat Violation** **Warning**
167625,6593103,36-31-4,18079452,Basic - Hole in ceiling.  Throughout **Warning**
167626,6593103,36-62-4,18079447,Basic - Light not functioning.  2 **Warning**
167627,6593103,35B-05-4,18079445,Basic - Outer openings not protected during operation and vermin and/or environmental cross contamination present.  Rodent droppings. Front door has large gaps **Repeat Violation** **Warning**
167628,6593103,29-07-5,18079442,Basic - Plumbing system improperly installed or repaired.  Faucet loose and leaking.  3 bin sink leaking at faucer **Warning**
167629,6593103,38-04-4,18079450,Basic - Ten (10) foot-candles of light at least 30 inches from floor not provided in walk-in cooler. **Repeat Violation** **Warning**
167630,6593103,35A-04-4,18079443,High Priority - Rodent activity present as evidenced by rodent droppings found.   150 fresh shiny fresh rodent droppings on cook line behind  flat top.   **Corrected On-Site** **Warning**
167631,6593103,47-03-4,18079444,Observed electrical wiring in disrepair. For reporting purposes only.  Light socket in hood
168557,6639979,23-03-4,18074001,"Basic - Build-up of grease on nonfood-contact surface.
Located on cooking equipment."
168558,6639979,51-11-4,18074007,Basic - Carbon dioxide/helium tanks not adequately secured.
168559,6639979,14-05-4,18073996,"Basic - Cardboard used to line food-contact shelves.
Located in kitchen."
168560,6639979,08B-45-4,18073995,"Basic - Case/container/bag of food stored on floor in walk-in cooler/freezer.
Observed black beans in container on floor."
168561,6639979,36-41-4,18074015,Basic - Fan cover in walk-in cooler has accumulation of dust or debris.
168562,6639979,10-17-4,18074012,"Basic - In-use knife/knives stored in cracks between pieces of equipment.
Observed knife placed between wall and table in kitchen."
168563,6639979,10-07-4,18074010,"Basic - In-use utensil stored in standing water less than 135 degrees Fahrenheit.
Ice cream scoop in standing water at 76°."
168564,6639979,16-46-4,18074006,Basic - Old labels stuck to food containers after cleaning.
168565,6639979,14-67-4,18074013,Basic - Reach-in cooler gasket torn/in disrepair.
168566,6639979,14-33-4,18073994,Basic - Reach-in cooler shelves with rust that has pitted the surface.
168567,6639979,23-09-4,18073998,Basic - Soiled reach-in cooler gaskets.
168568,6639979,23-10-4,18074008,Basic - Walk-in cooler  gaskets soiled with slimy/mold-like build-up.
168569,6639979,23-12-4,18074003,Basic - Walk-in cooler shelves soiled with encrusted food debris.
168570,6639979,14-17-4,18074009,Basic - Walk-in cooler shelves with rust that has pitted the surface.
168571,6639979,35A-02-5,18074017,"High Priority - Live, small flying insects in kitchen, food preparation area, or food storage area.
Observed 3 fly like insects in kitchen area."
168572,6639979,03A-02-4,18074016,"High Priority - Potentially hazardous (time/temperature control for safety) food cold held at greater than 41 degrees Fahrenheit.
Cut melons 52°, cheese 51°, macaroni salad 50°, cut tomatoes 48°. All product held longer than 4 hours."
168573,6639979,03B-01-5,18073997,"High Priority - Potentially hazardous (time/temperature control for safety) food hot held at less than 135 degrees Fahrenheit or above.
Chicken 116°, pork on buffet table 105°, chicken 137°, beef empanadas 90°, cheese empanadas 90°."
