id,visitid,violation,details_id,obs
112101,6735047,31B-04-4,17984515,Basic - - From initial inspection : Basic - No handwashing sign provided at a hand sink used by food employees at handsink by kitchen side entrance  **Warning**     - From follow-up inspection 2018-09-26: Observed no hand wash sign  **Time Extended**
112102,6735047,35A-05-4,17984520,"High Priority - - From initial inspection : High Priority - Roach activity present as evidenced by live roaches found. One live roach on wall over three compartment sink, approximately 15 live roaches on dish shelving next to walk-in cooler. Also two live roaches in floor in front of three compartment sink. Two live roaches on box of bleach under dishes rack by walk-in cooler **Repeat Violation** **Warning**     - From follow-up inspection 2018-09-26: Observed one live roach between two coolers across from front register. Observed one live roach on refrigerator door across from front register. Observed one live roach on prep table in kitchen. **Admin Complaint**"
112103,6735047,53B-13-5,17984516,"Intermediate - - From initial inspection : Intermediate - Proof of required state approved employee training not available for some employees. To order approved program food safety material, call DBPR contracted provider:  Florida Restaurant and Lodging Association (SafeStaff) 866-372-7233. **Repeat Violation** **Warning**     - From follow-up inspection 2018-09-26: No proof of training for some employees  **Time Extended**"
112625,6687087,14-45-4,17818396,Basic - - From initial inspection : Basic - Cardboard used to line nonfood-contact shelves. **Warning**     - From follow-up inspection 2018-07-26: Shelf lined with card board **Time Extended**
112626,6687087,29-18-4,17818393,Basic - - From initial inspection : Basic - Drain cover(s) missing on three compartment sink  **Warning**     - From follow-up inspection 2018-07-26: Drain cover missing on three compartment sink  **Time Extended**
112627,6687087,12B-07-4,17818397,Basic - - From initial inspection : Basic - Employee beverage container on a food preparation table or over/next to clean equipment/utensils. Employee beverage over reachin prep cooler. **Warning**     - From follow-up inspection 2018-07-26: Employee beverage over reachin coolers **Time Extended**
112628,6687087,14-38-4,17818390,Basic - - From initial inspection : Basic - Food storage container/container lid cracked or broken on flour bins **Warning**     - From follow-up inspection 2018-07-26: Lid cracked on flour bins  **Time Extended**
112629,6687087,14-67-4,17818391,Basic - - From initial inspection : Basic - Reach-in freeze gasket torn/in disrepair and taped onto freezer **Warning**     - From follow-up inspection 2018-07-26: Reachin freezer gasket town and taped on **Time Extended**
112630,6687087,14-33-4,17818394,Basic - - From initial inspection : Basic - Reachin freezer lid with rust that has pitted the surface. **Warning**     - From follow-up inspection 2018-07-26: Reachin freezer lid rusted **Time Extended**
112631,6687087,03A-02-4,17818392,"High Priority - - From initial inspection : High Priority - Potentially hazardous (time/temperature control for safety) food cold held at greater than 41 degrees Fahrenheit. Chicken 58°F , rice 61°F, cut melon 58°F etc in walkin cooler overnight per operator . Chicken 48°F, beef 46°F, pork 58°F in main reachin cooler across from cookline overnight per operator. See stop sale  **Warning**     - From follow-up inspection 2018-07-26: Tofu 50°F, water chestnuts 45°F, bamboo 51°F in reachin cooler.  **Admin Complaint**"
112632,6687087,01B-02-4,17818398,"High Priority - - From initial inspection : High Priority - Stop Sale issued on potentially hazardous (time/temperature control for safety) food due to temperature abuse. Chicken 58°F , rice 61°F, cut melon 58°F etc in walkin cooler overnight per operator . Chicken 48°F, beef 46°F, pork 58°F in reachin cooler overnight per operator **Warning**     - From follow-up inspection 2018-07-26: Same food still present in reachin cooler that were placed on stop sale.  **Time Extended**"
112633,6687087,04-09-4,17818395,"Intermediate - - From initial inspection : Intermediate - Inadequate number/capacity of hot holding units to maintain potentially hazardous (time/temperature control for safety) food at proper temperatures. Walkin cooler and reachin cooler across from cookline are unable to keep time/temperature control for safety foods at 41°F or below. Only remaining units are walkin freezer and mostly full chest freezer, household refrigerator and beverage cooler. **Warning**     - From follow-up inspection 2018-07-26: Walkin cooler and reachin cooler across from cookline are still unable to hold time/temperature control for safety food at 41°F or below. **Admin Complaint**"
115104,6746520,32-04-4,18016468,"Basic - - From initial inspection : Basic - Bathroom located inside establishment not completely enclosed with tight-fitting, self-closing doors. **Warning**     - From follow-up inspection 2018-10-09: Restroom doors not self closing **Time Extended**     - From follow-up inspection 2018-10-10: Restroom doors not self closing **Time Extended**"
115105,6746520,23-06-4,18016467,"Basic - - From initial inspection : Basic - Build-up of food debris, dust or dirt on nonfood-contact surface of interior of reachin cooler in back kitchen as well as on multiple food storage container lids **Warning**     - From follow-up inspection 2018-10-09: Residue buildup on container lids **Time Extended**     - From follow-up inspection 2018-10-10: Food storage containers soiled **Time Extended**"
115106,6746520,23-03-4,18016471,Basic - - From initial inspection : Basic - Build-up of grease on nonfood-contact surface. Heavy grease buildup on floor around grease trap. Objectionable odor in establishments kitchen **Repeat Violation** **Warning**     - From follow-up inspection 2018-10-09: Grease buildup on floor by grease trap **Time Extended**     - From follow-up inspection 2018-10-10: Grease buildup by grease trap **Time Extended**
115107,6746520,36-14-4,18016470,Basic - - From initial inspection : Basic - Grease accumulated on kitchen floor and/or under cooking equipment **Warning**     - From follow-up inspection 2018-10-09: Grease buildup under cookline **Time Extended**     - From follow-up inspection 2018-10-10: Grease under cookline equipment  **Time Extended**
115108,6746520,02D-01-5,18016466,Basic - - From initial inspection : Basic - Working containers of food removed from original container not identified by common name. Containers of bread crumbs and flour unlabeled. **Warning**     - From follow-up inspection 2018-10-09: Containers of sugar unlabeled **Time Extended**     - From follow-up inspection 2018-10-10: Food containers unlabeled  **Time Extended**
115109,6746520,28-27-4,18016465,"High Priority - - From initial inspection : High Priority - Grease interceptor/trap overflowing onto floor/ground. Grease trap appears to have overflowed onto floor in kitchen **Admin Complaint**     - From follow-up inspection 2018-10-09: Grease trap appears to have overflowed onto ground in kitchen, odor is not present **Time Extended**     - From follow-up inspection 2018-10-10: Grease buildup around grease trap **Time Extended**"
115110,6746520,50-17-2,18016464,High Priority - - From initial inspection : High Priority - Operating with an expired Division of Hotels and Restaurants license. License expired 12/1/17. **Repeat Violation** **Admin Complaint**     - From follow-up inspection 2018-10-09: Operating with expired license  **Admin Complaint**     - From follow-up inspection 2018-10-10: Establishment license expired 12/1/17 **Admin Complaint**
115111,6746520,35A-04-4,18016472,High Priority - - From initial inspection : High Priority - Rodent activity present as evidenced by rodent droppings found. Approximately 50 hard dry rodent dropping found on top of and around standing reachin cooler and reachin freezer in back kitchen **Admin Complaint**     - From follow-up inspection 2018-10-09: Approximately 6 hard dry droppings present on reachin cooler **Admin Complaint**     - From follow-up inspection 2018-10-10: Live mouse ran from bar area to under fryers during callback **Admin Complaint**
